aqi,co,no2,o3,pm10,pm25,so2
23.0,0.3,14.0,71.0,23.0,4.0,2.0
22.0,0.3,14.0,69.0,20.0,8.0,2.0
30.0,0.3,20.0,61.0,30.0,5.0,2.0
25.0,0.4,25.0,53.0,25.0,8.0,2.0
25.0,0.4,26.0,47.0,25.0,9.0,2.0
19.0,0.3,27.0,46.0,19.0,8.0,2.0
17.0,0.3,28.0,43.0,17.0,4.0,2.0
21.0,0.4,32.0,31.0,21.0,9.0,2.0
21.0,0.4,27.0,37.0,21.0,3.0,2.0
20.0,0.3,22.0,42.0,20.0,7.0,2.0
20.0,0.3,18.0,47.0,20.0,3.0,2.0
16.0,0.3,23.0,39.0,16.0,3.0,2.0
13.0,0.3,20.0,39.0,13.0,3.0,2.0
13.0,0.3,15.0,43.0,7.0,6.0,2.0
12.0,0.4,17.0,38.0,8.0,3.0,2.0
11.0,0.4,20.0,34.0,9.0,4.0,2.0
12.0,0.5,22.0,30.0,12.0,3.0,2.0
15.0,0.5,30.0,21.0,15.0,6.0,2.0
17.0,0.6,34.0,18.0,17.0,3.0,2.0
21.0,0.6,28.0,23.0,21.0,9.0,2.0
21.0,0.5,29.0,27.0,21.0,10.0,2.0
37.0,0.5,37.0,25.0,37.0,16.0,3.0
28.0,0.6,36.0,28.0,28.0,13.0,2.0
30.0,0.5,35.0,32.0,30.0,16.0,3.0
26.0,0.5,34.0,30.0,26.0,12.0,3.0
31.0,0.4,33.0,31.0,31.0,14.0,2.0
38.0,0.5,36.0,30.0,38.0,16.0,2.0
43.0,0.5,41.0,22.0,43.0,23.0,2.0
48.0,0.5,43.0,19.0,48.0,18.0,2.0
48.0,0.6,45.0,15.0,48.0,19.0,2.0
51.0,0.8,57.0,2.0,51.0,22.0,7.0
53.0,0.8,60.0,2.0,55.0,29.0,9.0
53.0,0.8,61.0,2.0,55.0,20.0,10.0
55.0,1.1,63.0,2.0,60.0,38.0,9.0
51.0,0.9,60.0,2.0,51.0,24.0,8.0
52.0,1.2,59.0,2.0,54.0,32.0,12.0
52.0,1.0,56.0,2.0,53.0,28.0,9.0
36.0,1.0,54.0,2.0,36.0,25.0,7.0
37.0,0.9,54.0,2.0,33.0,26.0,7.0
36.0,0.8,55.0,2.0,36.0,24.0,5.0
54.0,1.2,60.0,2.0,58.0,27.0,9.0
56.0,1.3,60.0,2.0,61.0,31.0,11.0
58.0,1.2,55.0,2.0,66.0,22.0,9.0
57.0,1.1,51.0,5.0,63.0,32.0,9.0
50.0,1.0,45.0,13.0,50.0,32.0,7.0
49.0,0.9,41.0,21.0,37.0,34.0,7.0
44.0,0.9,41.0,26.0,44.0,31.0,7.0
53.0,0.9,45.0,25.0,45.0,37.0,8.0
50.0,0.9,46.0,26.0,49.0,35.0,8.0
60.0,0.8,54.0,15.0,59.0,43.0,7.0
61.0,0.9,67.0,2.0,72.0,35.0,7.0
60.0,0.9,74.0,2.0,69.0,42.0,8.0
59.0,0.8,68.0,2.0,67.0,35.0,9.0
59.0,0.9,66.0,2.0,67.0,38.0,9.0
55.0,0.8,69.0,2.0,59.0,32.0,9.0
55.0,0.8,68.0,2.0,59.0,38.0,10.0
57.0,0.9,69.0,2.0,63.0,39.0,10.0
65.0,1.0,68.0,2.0,63.0,47.0,13.0
68.0,1.3,69.0,2.0,68.0,49.0,18.0
75.0,1.6,73.0,2.0,78.0,55.0,21.0
75.0,1.9,75.0,2.0,82.0,55.0,27.0
81.0,2.0,76.0,2.0,91.0,60.0,30.0
80.0,2.1,76.0,2.0,79.0,59.0,31.0
83.0,1.9,76.0,2.0,80.0,61.0,29.0
84.0,1.8,76.0,2.0,87.0,62.0,26.0
90.0,1.8,76.0,2.0,89.0,67.0,26.0
88.0,2.0,76.0,2.0,105.0,65.0,26.0
99.0,2.0,76.0,3.0,104.0,74.0,24.0
25.0,2.3,76.0,3.0,25.0,74.0,24.0
36.0,2.3,72.0,7.0,6.0,74.0,24.0
35.0,1.4,62.0,7.0,35.0,24.0,26.0
91.0,1.1,54.0,25.0,71.0,68.0,26.0
91.0,1.0,52.0,23.0,79.0,68.0,23.0
101.0,1.0,53.0,20.0,81.0,76.0,23.0
94.0,1.0,59.0,12.0,72.0,70.0,22.0
109.0,1.1,66.0,6.0,90.0,82.0,23.0
101.0,1.1,66.0,6.0,91.0,76.0,25.0
111.0,1.2,67.0,5.0,95.0,84.0,28.0
113.0,1.2,67.0,5.0,106.0,85.0,23.0
129.0,1.1,66.0,4.0,112.0,98.0,17.0
141.0,1.2,67.0,3.0,119.0,108.0,19.0
166.0,1.3,66.0,3.0,129.0,126.0,25.0
139.0,1.5,73.0,4.0,116.0,106.0,25.0
129.0,1.4,74.0,3.0,118.0,98.0,22.0
129.0,2.5,82.0,5.0,123.0,98.0,24.0
123.0,2.2,78.0,2.0,119.0,93.0,19.0
111.0,2.1,76.0,2.0,107.0,84.0,18.0
104.0,1.9,78.0,2.0,100.0,78.0,16.0
53.0,1.0,58.0,6.0,55.0,34.0,8.0
45.0,0.6,40.0,24.0,45.0,19.0,5.0
42.0,0.5,27.0,39.0,42.0,11.0,4.0
41.0,0.4,23.0,44.0,41.0,4.0,4.0
27.0,0.4,19.0,51.0,27.0,7.0,3.0
38.0,0.4,15.0,59.0,38.0,6.0,2.0
33.0,0.4,13.0,61.0,33.0,8.0,3.0
28.0,0.3,14.0,61.0,28.0,8.0,2.0
27.0,0.3,14.0,62.0,27.0,3.0,3.0
30.0,0.3,17.0,58.0,30.0,6.0,3.0
41.0,0.3,19.0,56.0,41.0,9.0,3.0
64.0,0.3,19.0,54.0,78.0,11.0,3.0
52.0,0.3,21.0,53.0,54.0,9.0,2.0
74.0,0.3,12.0,65.0,98.0,6.0,2.0
56.0,0.3,11.0,63.0,61.0,9.0,2.0
45.0,0.3,10.0,62.0,45.0,6.0,2.0
52.0,0.2,10.0,59.0,54.0,10.0,2.0
78.0,0.2,8.0,63.0,106.0,8.0,2.0
65.0,0.2,9.0,63.0,80.0,12.0,2.0
43.0,0.2,7.0,64.0,43.0,3.0,2.0
41.0,0.2,8.0,61.0,41.0,6.0,2.0
37.0,0.2,7.0,62.0,37.0,3.0,2.0
61.0,0.2,6.0,63.0,71.0,3.0,2.0
56.0,0.3,8.0,63.0,62.0,4.0,2.0
64.0,0.3,10.0,61.0,78.0,6.0,2.0
55.0,0.3,16.0,53.0,60.0,3.0,2.0
51.0,0.3,14.0,57.0,51.0,6.0,2.0
39.0,0.3,13.0,59.0,39.0,7.0,3.0
41.0,0.3,11.0,62.0,41.0,11.0,4.0
32.0,0.3,11.0,66.0,32.0,11.0,3.0
39.0,0.3,12.0,66.0,39.0,5.0,3.0
38.0,0.3,11.0,68.0,38.0,10.0,3.0
35.0,0.3,13.0,66.0,35.0,6.0,2.0
34.0,0.3,14.0,65.0,34.0,8.0,2.0
29.0,0.3,16.0,61.0,29.0,3.0,2.0
39.0,0.4,18.0,55.0,39.0,8.0,2.0
49.0,0.3,18.0,57.0,49.0,7.0,2.0
52.0,0.3,17.0,60.0,53.0,4.0,3.0
45.0,0.4,18.0,58.0,45.0,4.0,3.0
37.0,0.5,20.0,55.0,37.0,9.0,3.0
27.0,0.4,24.0,50.0,27.0,5.0,2.0
19.0,0.3,22.0,52.0,19.0,8.0,2.0
21.0,0.3,41.0,29.0,21.0,3.0,2.0
27.0,0.3,42.0,30.0,27.0,13.0,2.0
36.0,0.3,45.0,27.0,36.0,11.0,2.0
38.0,0.3,60.0,5.0,38.0,16.0,3.0
40.0,0.4,64.0,2.0,40.0,15.0,4.0
45.0,0.5,67.0,2.0,45.0,18.0,5.0
52.0,0.6,65.0,2.0,53.0,20.0,6.0
55.0,0.7,65.0,2.0,60.0,25.0,7.0
59.0,0.8,64.0,4.0,68.0,19.0,8.0
60.0,0.9,59.0,13.0,70.0,32.0,10.0
64.0,0.9,62.0,17.0,77.0,30.0,11.0
56.0,0.7,54.0,27.0,62.0,27.0,8.0
49.0,0.7,44.0,37.0,49.0,23.0,7.0
44.0,0.6,36.0,47.0,44.0,25.0,5.0
47.0,0.6,37.0,49.0,47.0,14.0,5.0
61.0,0.6,44.0,40.0,72.0,28.0,7.0
63.0,0.6,45.0,37.0,76.0,26.0,7.0
61.0,0.6,56.0,23.0,72.0,39.0,6.0
65.0,0.7,70.0,8.0,79.0,24.0,8.0
68.0,0.8,81.0,2.0,86.0,44.0,8.0
70.0,0.9,82.0,2.0,89.0,38.0,9.0
71.0,0.9,82.0,2.0,92.0,48.0,11.0
70.0,0.9,80.0,2.0,90.0,41.0,13.0
72.0,1.0,82.0,2.0,94.0,48.0,11.0
63.0,0.6,45.0,30.0,75.0,26.0,6.0
52.0,0.3,18.0,57.0,54.0,16.0,5.0
52.0,0.3,15.0,60.0,53.0,10.0,5.0
53.0,0.3,13.0,60.0,55.0,12.0,6.0
60.0,0.4,13.0,59.0,70.0,10.0,7.0
64.0,0.3,11.0,64.0,78.0,16.0,3.0
59.0,0.3,13.0,64.0,67.0,4.0,2.0
53.0,0.3,17.0,59.0,55.0,11.0,2.0
54.0,0.3,17.0,60.0,58.0,7.0,2.0
56.0,0.3,10.0,68.0,61.0,12.0,2.0
52.0,0.4,10.0,66.0,54.0,3.0,2.0
55.0,0.4,10.0,64.0,60.0,8.0,2.0
51.0,0.4,10.0,62.0,51.0,5.0,2.0
50.0,0.4,8.0,60.0,50.0,13.0,2.0
52.0,0.6,12.0,60.0,53.0,4.0,2.0
74.0,0.5,23.0,60.0,97.0,11.0,2.0
48.0,0.5,13.0,60.0,48.0,7.0,2.0
60.0,0.2,20.0,50.0,69.0,7.0,5.0
60.0,0.3,27.0,44.0,69.0,6.0,5.0
37.0,0.2,25.0,47.0,37.0,12.0,5.0
28.0,0.3,31.0,38.0,28.0,8.0,6.0
28.0,0.4,40.0,27.0,28.0,13.0,7.0
22.0,0.4,36.0,30.0,22.0,9.0,7.0
22.0,0.3,36.0,28.0,22.0,6.0,6.0
20.0,0.3,35.0,29.0,20.0,7.0,5.0
21.0,0.3,36.0,27.0,21.0,8.0,4.0
17.0,0.3,33.0,33.0,17.0,3.0,4.0
28.0,0.4,56.0,2.0,18.0,7.0,5.0
24.0,0.3,47.0,7.0,15.0,6.0,4.0
33.0,0.5,61.0,2.0,33.0,16.0,5.0
39.0,0.5,60.0,2.0,39.0,10.0,7.0
51.0,0.7,55.0,2.0,52.0,24.0,10.0
65.0,0.9,45.0,9.0,80.0,32.0,17.0
63.0,0.9,40.0,18.0,75.0,32.0,13.0
61.0,0.7,33.0,30.0,72.0,23.0,10.0
62.0,0.6,31.0,37.0,73.0,35.0,12.0
81.0,0.8,37.0,39.0,111.0,46.0,17.0
93.0,0.8,39.0,43.0,135.0,58.0,16.0
92.0,0.6,36.0,45.0,133.0,41.0,14.0
88.0,0.7,45.0,37.0,126.0,53.0,14.0
92.0,0.8,57.0,26.0,133.0,56.0,17.0
100.0,1.0,74.0,6.0,149.0,74.0,19.0
102.0,1.1,80.0,2.0,154.0,73.0,18.0
99.0,1.2,79.0,2.0,148.0,72.0,17.0
101.0,1.2,80.0,2.0,151.0,70.0,17.0
109.0,1.6,84.0,2.0,162.0,82.0,16.0
101.0,1.7,87.0,2.0,151.0,67.0,13.0
103.0,1.9,88.0,2.0,150.0,77.0,12.0
98.0,1.7,87.0,2.0,137.0,73.0,11.0
85.0,1.5,87.0,2.0,119.0,63.0,10.0
63.0,1.1,69.0,7.0,75.0,35.0,7.0
22.0,0.3,36.0,35.0,22.0,11.0,5.0
24.0,0.3,29.0,44.0,24.0,9.0,5.0
35.0,0.3,15.0,62.0,35.0,11.0,5.0
36.0,0.3,21.0,56.0,36.0,7.0,5.0
40.0,0.3,23.0,53.0,40.0,6.0,5.0
40.0,0.3,23.0,53.0,40.0,6.0,5.0
43.0,0.4,25.0,51.0,43.0,13.0,5.0
38.0,0.3,18.0,62.0,38.0,10.0,4.0
33.0,0.2,15.0,67.0,33.0,8.0,4.0
23.0,0.3,15.0,69.0,23.0,9.0,4.0
26.0,0.2,12.0,74.0,26.0,8.0,4.0
23.0,0.2,12.0,74.0,18.0,6.0,3.0
21.0,0.2,17.0,67.0,14.0,8.0,4.0
20.0,0.3,25.0,56.0,20.0,3.0,4.0
32.0,0.6,55.0,21.0,32.0,8.0,4.0
49.0,0.5,67.0,13.0,49.0,17.0,5.0
54.0,0.6,78.0,2.0,58.0,21.0,6.0
58.0,0.6,80.0,2.0,66.0,27.0,7.0
56.0,0.5,70.0,6.0,62.0,29.0,8.0
54.0,0.6,73.0,2.0,57.0,29.0,8.0
103.0,1.9,88.0,2.0,150.0,77.0,12.0
98.0,1.7,87.0,2.0,137.0,73.0,11.0
85.0,1.5,87.0,2.0,119.0,63.0,10.0
63.0,1.1,69.0,7.0,75.0,35.0,7.0
22.0,0.3,36.0,35.0,22.0,11.0,5.0
24.0,0.3,29.0,44.0,24.0,9.0,5.0
35.0,0.3,15.0,62.0,35.0,11.0,5.0
36.0,0.3,21.0,56.0,36.0,7.0,5.0
40.0,0.3,23.0,53.0,40.0,6.0,5.0
40.0,0.3,23.0,53.0,40.0,6.0,5.0
43.0,0.4,25.0,51.0,43.0,13.0,5.0
38.0,0.3,18.0,62.0,38.0,10.0,4.0
33.0,0.2,15.0,67.0,33.0,8.0,4.0
23.0,0.3,15.0,69.0,23.0,9.0,4.0
26.0,0.2,12.0,74.0,26.0,8.0,4.0
23.0,0.2,12.0,74.0,18.0,6.0,3.0
21.0,0.2,17.0,67.0,14.0,8.0,4.0
20.0,0.3,25.0,56.0,20.0,3.0,4.0
32.0,0.6,55.0,21.0,32.0,8.0,4.0
49.0,0.5,67.0,13.0,49.0,17.0,5.0
54.0,0.6,78.0,2.0,58.0,21.0,6.0
58.0,0.6,80.0,2.0,66.0,27.0,7.0
56.0,0.5,70.0,6.0,62.0,29.0,8.0
54.0,0.6,73.0,2.0,57.0,29.0,8.0
94.0,2.0,92.0,6.0,108.0,70.0,29.0
104.0,2.0,97.0,6.0,121.0,78.0,28.0
118.0,1.9,97.0,5.0,128.0,89.0,24.0
115.0,1.9,95.0,5.0,128.0,87.0,22.0
118.0,1.9,92.0,5.0,117.0,89.0,22.0
96.0,2.0,94.0,4.0,105.0,72.0,18.0
90.0,2.0,92.0,4.0,100.0,67.0,19.0
84.0,2.0,90.0,3.0,99.0,62.0,20.0
90.0,2.0,88.0,4.0,98.0,67.0,20.0
69.0,1.2,64.0,22.0,87.0,45.0,15.0
54.0,0.5,30.0,57.0,58.0,18.0,9.0
67.0,0.5,19.0,74.0,83.0,11.0,8.0
58.0,0.5,15.0,80.0,65.0,6.0,7.0
35.0,0.4,16.0,81.0,35.0,7.0,7.0
33.0,0.4,17.0,81.0,33.0,8.0,6.0
35.0,0.4,19.0,78.0,35.0,10.0,7.0
27.0,0.4,23.0,72.0,27.0,11.0,7.0
38.0,0.5,36.0,54.0,38.0,7.0,7.0
45.0,0.6,49.0,34.0,45.0,12.0,8.0
52.0,0.8,66.0,15.0,54.0,18.0,9.0
51.0,0.8,70.0,12.0,52.0,24.0,12.0
45.0,0.6,56.0,27.0,45.0,17.0,8.0
31.0,0.5,50.0,33.0,31.0,14.0,6.0
29.0,0.5,51.0,29.0,29.0,13.0,7.0
37.0,0.6,70.0,5.0,37.0,16.0,7.0
23.0,0.5,45.0,34.0,23.0,12.0,6.0
31.0,0.5,62.0,11.0,24.0,11.0,3.0
30.0,0.4,59.0,15.0,24.0,12.0,3.0
28.0,0.4,55.0,10.0,24.0,17.0,4.0
34.0,0.4,67.0,2.0,21.0,10.0,5.0
34.0,0.5,68.0,2.0,26.0,15.0,6.0
32.0,0.5,63.0,3.0,26.0,15.0,5.0
33.0,0.6,66.0,2.0,32.0,16.0,7.0
50.0,0.8,65.0,2.0,50.0,24.0,8.0
56.0,1.0,60.0,10.0,61.0,25.0,12.0
56.0,1.1,49.0,23.0,61.0,30.0,18.0
51.0,1.0,47.0,28.0,51.0,28.0,18.0
60.0,1.1,53.0,25.0,60.0,43.0,17.0
53.0,1.0,55.0,24.0,55.0,28.0,14.0
56.0,0.9,58.0,19.0,61.0,40.0,14.0
61.0,0.9,67.0,8.0,71.0,36.0,15.0
68.0,1.2,77.0,2.0,86.0,41.0,16.0
70.0,1.2,82.0,2.0,89.0,40.0,12.0
67.0,1.2,85.0,2.0,83.0,43.0,10.0
64.0,1.1,85.0,2.0,78.0,32.0,9.0
65.0,1.1,86.0,2.0,80.0,44.0,9.0
67.0,1.1,88.0,2.0,84.0,41.0,9.0
80.0,1.8,91.0,2.0,109.0,54.0,17.0
93.0,2.2,95.0,2.0,135.0,58.0,19.0
75.0,1.4,81.0,2.0,99.0,50.0,15.0
58.0,0.4,24.0,55.0,65.0,14.0,5.0
58.0,0.3,12.0,72.0,65.0,21.0,2.0
68.0,0.3,12.0,71.0,86.0,13.0,3.0
64.0,0.3,11.0,74.0,78.0,26.0,3.0
60.0,0.2,13.0,71.0,70.0,13.0,2.0
56.0,0.3,21.0,59.0,61.0,19.0,3.0
56.0,0.3,13.0,70.0,62.0,11.0,2.0
59.0,0.2,12.0,70.0,68.0,15.0,2.0
53.0,0.2,13.0,71.0,55.0,7.0,2.0
63.0,0.3,11.0,73.0,76.0,11.0,2.0
79.0,0.2,9.0,75.0,108.0,3.0,2.0
68.0,0.2,9.0,74.0,86.0,14.0,2.0
51.0,0.3,9.0,73.0,52.0,4.0,2.0
39.0,0.2,8.0,75.0,39.0,16.0,2.0
33.0,0.2,11.0,75.0,33.0,4.0,2.0
30.0,0.2,12.0,73.0,30.0,7.0,3.0
34.0,0.3,16.0,67.0,34.0,4.0,3.0
28.0,0.3,19.0,58.0,28.0,11.0,3.0
28.0,0.3,21.0,51.0,28.0,3.0,3.0
21.0,0.3,29.0,41.0,21.0,12.0,2.0
16.0,0.2,21.0,50.0,15.0,3.0,3.0
15.0,0.2,24.0,45.0,15.0,10.0,2.0
14.0,0.3,23.0,45.0,11.0,3.0,3.0
15.0,0.2,20.0,49.0,9.0,7.0,3.0
15.0,0.3,21.0,47.0,8.0,4.0,6.0
16.0,0.3,25.0,43.0,13.0,11.0,5.0
15.0,0.3,29.0,35.0,10.0,3.0,5.0
17.0,0.3,33.0,33.0,10.0,12.0,5.0
24.0,0.5,48.0,14.0,18.0,4.0,5.0
31.0,0.6,59.0,2.0,31.0,17.0,7.0
44.0,0.8,61.0,2.0,44.0,17.0,11.0
53.0,0.8,54.0,8.0,55.0,31.0,15.0
53.0,0.8,45.0,22.0,55.0,19.0,15.0
55.0,0.8,40.0,32.0,56.0,39.0,22.0
59.0,0.9,42.0,34.0,68.0,41.0,20.0
71.0,0.9,37.0,49.0,79.0,52.0,18.0
60.0,0.8,35.0,53.0,69.0,40.0,17.0
69.0,0.7,37.0,51.0,67.0,50.0,15.0
64.0,0.7,41.0,48.0,77.0,40.0,15.0
69.0,0.8,50.0,34.0,87.0,50.0,14.0
69.0,0.9,64.0,18.0,87.0,42.0,14.0
74.0,0.9,63.0,18.0,91.0,54.0,13.0
77.0,1.0,80.0,2.0,103.0,49.0,15.0
88.0,1.3,86.0,2.0,110.0,65.0,18.0
71.0,1.1,83.0,2.0,91.0,46.0,16.0
66.0,1.0,76.0,2.0,79.0,48.0,15.0
14.0,0.3,23.0,45.0,11.0,3.0,3.0
15.0,0.2,20.0,49.0,9.0,7.0,3.0
15.0,0.3,21.0,47.0,8.0,4.0,6.0
16.0,0.3,25.0,43.0,13.0,11.0,5.0
15.0,0.3,29.0,35.0,10.0,3.0,5.0
17.0,0.3,33.0,33.0,10.0,12.0,5.0
24.0,0.5,48.0,14.0,18.0,4.0,5.0
31.0,0.6,59.0,2.0,31.0,17.0,7.0
44.0,0.8,61.0,2.0,44.0,17.0,11.0
53.0,0.8,54.0,8.0,55.0,31.0,15.0
53.0,0.8,45.0,22.0,55.0,19.0,15.0
55.0,0.8,40.0,32.0,56.0,39.0,22.0
59.0,0.9,42.0,34.0,68.0,41.0,20.0
71.0,0.9,37.0,49.0,79.0,52.0,18.0
60.0,0.8,35.0,53.0,69.0,40.0,17.0
69.0,0.7,37.0,51.0,67.0,50.0,15.0
64.0,0.7,41.0,48.0,77.0,40.0,15.0
69.0,0.8,50.0,34.0,87.0,50.0,14.0
69.0,0.9,64.0,18.0,87.0,42.0,14.0
74.0,0.9,63.0,18.0,91.0,54.0,13.0
77.0,1.0,80.0,2.0,103.0,49.0,15.0
88.0,1.3,86.0,2.0,110.0,65.0,18.0
71.0,1.1,83.0,2.0,91.0,46.0,16.0
66.0,1.0,76.0,2.0,79.0,48.0,15.0
14.0,0.3,23.0,45.0,11.0,3.0,3.0
15.0,0.2,20.0,49.0,9.0,7.0,3.0
15.0,0.3,21.0,47.0,8.0,4.0,6.0
16.0,0.3,25.0,43.0,13.0,11.0,5.0
15.0,0.3,29.0,35.0,10.0,3.0,5.0
17.0,0.3,33.0,33.0,10.0,12.0,5.0
24.0,0.5,48.0,14.0,18.0,4.0,5.0
31.0,0.6,59.0,2.0,31.0,17.0,7.0
44.0,0.8,61.0,2.0,44.0,17.0,11.0
53.0,0.8,54.0,8.0,55.0,31.0,15.0
53.0,0.8,45.0,22.0,55.0,19.0,15.0
55.0,0.8,40.0,32.0,56.0,39.0,22.0
59.0,0.9,42.0,34.0,68.0,41.0,20.0
71.0,0.9,37.0,49.0,79.0,52.0,18.0
60.0,0.8,35.0,53.0,69.0,40.0,17.0
69.0,0.7,37.0,51.0,67.0,50.0,15.0
64.0,0.7,41.0,48.0,77.0,40.0,15.0
69.0,0.8,50.0,34.0,87.0,50.0,14.0
69.0,0.9,64.0,18.0,87.0,42.0,14.0
74.0,0.9,63.0,18.0,91.0,54.0,13.0
77.0,1.0,80.0,2.0,103.0,49.0,15.0
88.0,1.3,86.0,2.0,110.0,65.0,18.0
71.0,1.1,83.0,2.0,91.0,46.0,16.0
66.0,1.0,76.0,2.0,79.0,48.0,15.0
124.0,1.3,80.0,2.0,118.0,94.0,10.0
129.0,1.3,78.0,2.0,109.0,98.0,9.0
128.0,1.2,75.0,2.0,102.0,97.0,8.0
120.0,1.1,72.0,2.0,96.0,91.0,9.0
101.0,1.1,66.0,2.0,79.0,76.0,10.0
94.0,1.0,66.0,2.0,79.0,70.0,10.0
80.0,0.9,64.0,2.0,79.0,59.0,10.0
78.0,1.0,61.0,2.0,79.0,57.0,9.0
81.0,1.2,65.0,2.0,69.0,60.0,9.0
101.0,1.5,66.0,2.0,91.0,76.0,13.0
126.0,1.9,72.0,3.0,114.0,96.0,17.0
131.0,1.7,67.0,7.0,115.0,100.0,15.0
130.0,1.7,64.0,12.0,111.0,99.0,18.0
138.0,1.8,58.0,20.0,123.0,105.0,22.0
146.0,2.0,61.0,21.0,125.0,112.0,23.0
153.0,2.0,61.0,22.0,127.0,117.0,24.0
167.0,2.0,61.0,14.0,141.0,127.0,24.0
171.0,2.0,83.0,14.0,152.0,130.0,22.0
201.0,2.7,92.0,2.0,184.0,151.0,19.0
206.0,2.7,92.0,2.0,198.0,156.0,22.0
207.0,3.0,88.0,2.0,202.0,157.0,20.0
209.0,2.8,84.0,2.0,196.0,159.0,19.0
201.0,2.7,81.0,2.0,179.0,151.0,18.0
204.0,2.9,82.0,2.0,183.0,154.0,18.0
208.0,2.8,84.0,2.0,189.0,158.0,18.0
220.0,3.2,86.0,2.0,200.0,170.0,17.0
221.0,3.4,89.0,2.0,208.0,171.0,15.0
225.0,3.1,85.0,2.0,205.0,175.0,13.0
216.0,3.1,82.0,2.0,191.0,166.0,13.0
204.0,3.1,86.0,2.0,171.0,154.0,20.0
197.0,3.2,85.0,2.0,170.0,148.0,21.0
190.0,3.0,88.0,2.0,163.0,143.0,17.0
144.0,1.9,67.0,2.0,163.0,110.0,14.0
131.0,2.0,64.0,2.0,103.0,100.0,14.0
151.0,2.1,64.0,5.0,127.0,116.0,19.0
167.0,2.0,62.0,11.0,127.0,127.0,19.0
220.0,3.2,98.0,7.0,127.0,170.0,16.0
253.0,3.6,114.0,5.0,220.0,203.0,14.0
261.0,3.5,119.0,5.0,233.0,211.0,13.0
274.0,3.3,116.0,3.0,257.0,224.0,11.0
272.0,3.3,109.0,2.0,268.0,222.0,10.0
266.0,3.3,108.0,2.0,257.0,216.0,9.0
254.0,3.2,107.0,2.0,236.0,204.0,9.0
251.0,3.1,104.0,2.0,212.0,201.0,9.0
250.0,3.4,106.0,2.0,217.0,200.0,10.0
252.0,3.3,108.0,2.0,225.0,202.0,10.0
251.0,3.5,105.0,2.0,230.0,201.0,10.0
248.0,3.4,105.0,2.0,229.0,198.0,10.0
248.0,3.2,99.0,2.0,222.0,198.0,10.0
250.0,3.1,100.0,2.0,215.0,200.0,9.0
245.0,3.1,100.0,2.0,209.0,195.0,9.0
247.0,3.1,100.0,2.0,206.0,197.0,9.0
260.0,3.5,103.0,2.0,226.0,210.0,12.0
273.0,3.9,105.0,2.0,240.0,223.0,14.0
274.0,3.9,107.0,2.0,242.0,224.0,14.0
270.0,3.8,109.0,2.0,243.0,220.0,14.0
266.0,3.8,111.0,2.0,234.0,216.0,13.0
267.0,3.8,112.0,2.0,238.0,217.0,13.0
250.0,3.9,112.0,2.0,231.0,200.0,14.0
282.0,4.5,128.0,3.0,253.0,232.0,17.0
149.0,1.5,68.0,19.0,253.0,114.0,9.0
51.0,0.4,18.0,58.0,51.0,13.0,5.0
67.0,0.4,17.0,62.0,83.0,14.0,6.0
58.0,0.4,15.0,63.0,66.0,15.0,5.0
43.0,0.3,14.0,63.0,43.0,12.0,4.0
40.0,0.3,17.0,57.0,40.0,8.0,3.0
59.0,0.4,24.0,46.0,67.0,12.0,4.0
55.0,0.4,28.0,38.0,59.0,13.0,5.0
47.0,0.5,43.0,20.0,47.0,15.0,4.0
40.0,0.6,50.0,11.0,40.0,13.0,5.0
41.0,0.7,52.0,6.0,41.0,16.0,5.0
32.0,0.4,47.0,13.0,32.0,12.0,4.0
35.0,0.3,32.0,30.0,35.0,8.0,4.0
31.0,0.3,26.0,35.0,31.0,7.0,4.0
34.0,0.3,29.0,28.0,34.0,12.0,2.0
30.0,0.3,22.0,40.0,30.0,10.0,2.0
34.0,0.4,24.0,34.0,34.0,9.0,4.0
37.0,0.5,39.0,18.0,37.0,8.0,4.0
45.0,0.7,49.0,5.0,45.0,7.0,3.0
48.0,0.7,56.0,2.0,48.0,12.0,5.0
53.0,0.8,58.0,2.0,55.0,16.0,5.0
64.0,0.9,52.0,6.0,78.0,22.0,5.0
65.0,1.0,48.0,14.0,80.0,25.0,4.0
63.0,0.8,38.0,27.0,76.0,22.0,4.0
60.0,1.0,41.0,32.0,70.0,26.0,5.0
66.0,1.0,45.0,34.0,82.0,41.0,6.0
63.0,0.8,35.0,46.0,75.0,38.0,5.0
70.0,0.8,36.0,48.0,89.0,44.0,5.0
69.0,0.8,34.0,52.0,87.0,42.0,4.0
70.0,0.8,43.0,38.0,90.0,34.0,4.0
74.0,0.9,63.0,15.0,98.0,39.0,4.0
85.0,1.3,81.0,2.0,120.0,63.0,5.0
90.0,1.2,81.0,2.0,120.0,67.0,7.0
84.0,1.4,82.0,2.0,117.0,59.0,8.0
79.0,1.3,77.0,2.0,108.0,53.0,8.0
84.0,1.4,80.0,2.0,117.0,53.0,16.0
95.0,1.7,86.0,2.0,139.0,65.0,19.0
80.0,1.3,74.0,2.0,109.0,56.0,11.0
62.0,1.0,68.0,2.0,73.0,37.0,8.0
61.0,1.1,70.0,2.0,72.0,35.0,9.0
64.0,1.2,69.0,2.0,78.0,38.0,14.0
59.0,1.1,65.0,2.0,67.0,32.0,12.0
39.0,0.7,52.0,5.0,39.0,18.0,5.0
35.0,0.6,50.0,5.0,35.0,16.0,4.0
36.0,0.6,54.0,2.0,36.0,15.0,5.0
31.0,0.6,41.0,18.0,31.0,9.0,4.0
